Ticker (all values in $ billions),Market Capitalization FY 2011,- Cash & Equivalents FY 2011,+ Preferred & Other FY 2011,+ Total Debt FY 2011,Net Debt to EBITDA FY 2011,Enterprise Value FY 2011,Enterprise Value to Revenue FY 2011,Enterprise Value to EBITDA FY 2011,Enterprise Value to Free Cash Flow FY 2011,"Revenue, Adj FY 2011","Revenue Growth %, YoY FY 2011","Gross Profit, Adj FY 2011",Gross Margin % FY 2011,"EBITDA, Adj FY 2011",EBITDA Margin % FY 2011,"Net Income, Adj FY 2011",Net Income Margin % FY 2011,"EPS, Adj FY 2011",Cash from Operations FY 2011,Capital Expenditures FY 2011,Free Cash Flow FY 2011,Return on Common Equity FY 2011,Return on Assets FY 2011,Return on Capital FY 2011,Return on Invested Capital FY 2011,Operating Margin FY 2011,Sustainable Growth Rate FY 2011,Altman's Z-Score FY 2011,Cash Ratio FY 2011,Current Ratio FY 2011,Quick Ratio FY 2011,CFO/CapEx FY 2011,Weighted Average Cost of Cap FY 2011,Sales per Employee FY 2011,WACC Economic Value Added FY 2011,Asset Turnover FY 2011,Total Debt to Total Equity FY 2011,R & D Expenditure to Net Sales FY 2011,Total Debts to Total Capital FY 2011,Trailing 12M EBIT Margin FY 2011,EBIT to Interest Expense FY 2011,Price Earnings Ratio (P/E) FY 2011,Total Invested Capital FY 2011,Earnings Yield FY 2011,Market Capitalization FY 2012,"Market Capitalization Growth %, YoY FY 2012","S&P 500 Growth %, YoY FY 2012","Relative Performance to S&P 500, YoY FY 2012",- Cash & Equivalents FY 2012,"- Cash & Equivalents Growth %, YoY FY 2012",+ Preferred & Other FY 2012,"+ Preferred & Other Growth %, YoY FY 2012",+ Total Debt FY 2012,"+ Total Debt Growth %, YoY FY 2012",Net Debt to EBITDA FY 2012,Enterprise Value FY 2012,Enterprise Value to Revenue FY 2012,Enterprise Value to EBITDA FY 2012,Enterprise Value to Free Cash Flow FY 2012,"Enterprise Value Growth %, YoY FY 2012","Revenue, Adj FY 2012","Revenue Growth %, YoY FY 2012","Gross Profit, Adj FY 2012",Gross Margin % FY 2012,"EBITDA, Adj FY 2012",EBITDA Margin % FY 2012,"EBITDA Growth %, YoY FY 2012","Net Income, Adj FY 2012",Net Income Margin % FY 2012,"Net Income Growth %, YoY FY 2012","EPS, Adj FY 2012","EPS Growth %, YoY FY 2012",Cash from Operations FY 2012,"Cash from Operations Growth %, YoY FY 2012",Capital Expenditures FY 2012,"Capital Expenditures Growth %, YoY FY 2012",Free Cash Flow FY 2012,"Free Cash Flow Growth %, YoY FY 2012",Return on Common Equity FY 2012,Return on Assets FY 2012,Return on Capital FY 2012,Return on Invested Capital FY 2012,Operating Margin FY 2012,Sustainable Growth Rate FY 2012,Altman's Z-Score FY 2012,Cash Ratio FY 2012,Current Ratio FY 2012,Quick Ratio FY 2012,CFO/CapEx FY 2012,Weighted Average Cost of Cap FY 2012,Sales per Employee FY 2012,WACC Economic Value Added FY 2012,Asset Turnover FY 2012,Total Debt to Total Equity FY 2012,Price to Sales Ratio FY 2012,R & D Expenditure to Net Sales FY 2012,Total Debts to Total Capital FY 2012,Trailing 12M EBIT Margin FY 2012,Interest Expense FY 2012,EBIT to Interest Expense FY 2012,Price Earnings Ratio (P/E) FY 2012,Total Invested Capital FY 2012,Earnings Yield FY 2012,Market Capitalization FY 2013,"Market Capitalization Growth %, YoY FY 2013","S&P 500 Growth %, YoY FY 2013","Relative Performance to S&P 500, YoY FY 2013",- Cash & Equivalents FY 2013,"- Cash & Equivalents Growth %, YoY FY 2013",+ Preferred & Other FY 2013,"+ Preferred & Other Growth %, YoY FY 2013",+ Total Debt FY 2013,"+ Total Debt Growth %, YoY FY 2013",Net Debt to EBITDA FY 2013,Enterprise Value FY 2013,Enterprise Value to Revenue FY 2013,Enterprise Value to EBITDA FY 2013,Enterprise Value to Free Cash Flow FY 2013,"Enterprise Value Growth %, YoY FY 2013","Revenue, Adj FY 2013","Revenue Growth %, YoY FY 2013","Gross Profit, Adj FY 2013",Gross Margin % FY 2013,"EBITDA, Adj FY 2013",EBITDA Margin % FY 2013,"EBITDA Growth %, YoY FY 2013","Net Income, Adj FY 2013",Net Income Margin % FY 2013,"Net Income Growth %, YoY FY 2013","EPS, Adj FY 2013","EPS Growth %, YoY FY 2013",Cash from Operations FY 2013,"Cash from Operations Growth %, YoY FY 2013",Capital Expenditures FY 2013,"Capital Expenditures Growth %, YoY FY 2013",Free Cash Flow FY 2013,"Free Cash Flow Growth %, YoY FY 2013",Return on Common Equity FY 2013,Return on Assets FY 2013,Return on Capital FY 2013,Return on Invested Capital FY 2013,Operating Margin FY 2013,Sustainable Growth Rate FY 2013,Altman's Z-Score FY 2013,Cash Ratio FY 2013,Current Ratio FY 2013,Quick Ratio FY 2013,CFO/CapEx FY 2013,Weighted Average Cost of Cap FY 2013,Sales per Employee FY 2013,WACC Economic Value Added FY 2013,Asset Turnover FY 2013,Total Debt to Total Equity FY 2013,Price to Sales Ratio FY 2013,R & D Expenditure to Net Sales FY 2013,Total Debts to Total Capital FY 2013,Trailing 12M EBIT Margin FY 2013,Interest Expense FY 2013,EBIT to Interest Expense FY 2013,Price Earnings Ratio (P/E) FY 2013,Total Invested Capital FY 2013,Earnings Yield FY 2013,Market Capitalization FY 2014,"Market Capitalization Growth %, YoY FY 2014","S&P 500 Growth %, YoY FY 2014","Relative Performance to S&P 500, YoY FY 2014",- Cash & Equivalents FY 2014,"- Cash & Equivalents Growth %, YoY FY 2014",+ Preferred & Other FY 2014,"+ Preferred & Other Growth %, YoY FY 2014",+ Total Debt FY 2014,"+ Total Debt Growth %, YoY FY 2014",Net Debt to EBITDA FY 2014,Enterprise Value FY 2014,Enterprise Value to Revenue FY 2014,Enterprise Value to EBITDA FY 2014,Enterprise Value to Free Cash Flow FY 2014,"Enterprise Value Growth %, YoY FY 2014","Revenue, Adj FY 2014","Revenue Growth %, YoY FY 2014","Gross Profit, Adj FY 2014",Gross Margin % FY 2014,"EBITDA, Adj FY 2014",EBITDA Margin % FY 2014,"EBITDA Growth %, YoY FY 2014","Net Income, Adj FY 2014",Net Income Margin % FY 2014,"Net Income Growth %, YoY FY 2014","EPS, Adj FY 2014","EPS Growth %, YoY FY 2014",Cash from Operations FY 2014,"Cash from Operations Growth %, YoY FY 2014",Capital Expenditures FY 2014,"Capital Expenditures Growth %, YoY FY 2014",Free Cash Flow FY 2014,"Free Cash Flow Growth %, YoY FY 2014",Return on Common Equity FY 2014,Return on Assets FY 2014,Return on Capital FY 2014,Return on Invested Capital FY 2014,Operating Margin FY 2014,Sustainable Growth Rate FY 2014,Altman's Z-Score FY 2014,Cash Ratio FY 2014,Current Ratio FY 2014,Quick Ratio FY 2014,CFO/CapEx FY 2014,Weighted Average Cost of Cap FY 2014,Sales per Employee FY 2014,WACC Economic Value Added FY 2014,Asset Turnover FY 2014,Total Debt to Total Equity FY 2014,Price to Sales Ratio FY 2014,R & D Expenditure to Net Sales FY 2014,Total Debts to Total Capital FY 2014,Trailing 12M EBIT Margin FY 2014,Interest Expense FY 2014,EBIT to Interest Expense FY 2014,Price Earnings Ratio (P/E) FY 2014,Total Invested Capital FY 2014,Earnings Yield FY 2014,Market Capitalization FY 2015,"Market Capitalization Growth %, YoY FY 2015","S&P 500 Growth %, YoY FY 2015","Relative Performance to S&P 500, YoY FY 2015",- Cash & Equivalents FY 2015,"- Cash & Equivalents Growth %, YoY FY 2015",+ Preferred & Other FY 2015,"+ Preferred & Other Growth %, YoY FY 2015",+ Total Debt FY 2015,"+ Total Debt Growth %, YoY FY 2015",Net Debt to EBITDA FY 2015,Enterprise Value FY 2015,Enterprise Value to Revenue FY 2015,Enterprise Value to EBITDA FY 2015,Enterprise Value to Free Cash Flow FY 2015,"Enterprise Value Growth %, YoY FY 2015","Revenue, Adj FY 2015","Revenue Growth %, YoY FY 2015","Gross Profit, Adj FY 2015",Gross Margin % FY 2015,"EBITDA, Adj FY 2015",EBITDA Margin % FY 2015,"EBITDA Growth %, YoY FY 2015","Net Income, Adj FY 2015",Net Income Margin % FY 2015,"Net Income Growth %, YoY FY 2015","EPS, Adj FY 2015","EPS Growth %, YoY FY 2015",Cash from Operations FY 2015,"Cash from Operations Growth %, YoY FY 2015",Capital Expenditures FY 2015,"Capital Expenditures Growth %, YoY FY 2015",Free Cash Flow FY 2015,"Free Cash Flow Growth %, YoY FY 2015",Return on Common Equity FY 2015,Return on Assets FY 2015,Return on Capital FY 2015,Return on Invested Capital FY 2015,Operating Margin FY 2015,Sustainable Growth Rate FY 2015,Altman's Z-Score FY 2015,Cash Ratio FY 2015,Current Ratio FY 2015,Quick Ratio FY 2015,CFO/CapEx FY 2015,Weighted Average Cost of Cap FY 2015,Sales per Employee FY 2015,WACC Economic Value Added FY 2015,Asset Turnover FY 2015,Total Debt to Total Equity FY 2015,Price to Sales Ratio FY 2015,R & D Expenditure to Net Sales FY 2015,Total Debts to Total Capital FY 2015,Trailing 12M EBIT Margin FY 2015,Interest Expense FY 2015,EBIT to Interest Expense FY 2015,Price Earnings Ratio (P/E) FY 2015,Total Invested Capital FY 2015,Earnings Yield FY 2015,Market Capitalization FY 2016,"Market Capitalization Growth %, YoY FY 2016","S&P 500 Growth %, YoY FY 2016","Relative Performance to S&P 500, YoY FY 2016",- Cash & Equivalents FY 2016,"- Cash & Equivalents Growth %, YoY FY 2016",+ Preferred & Other FY 2016,"+ Preferred & Other Growth %, YoY FY 2016",+ Total Debt FY 2016,"+ Total Debt Growth %, YoY FY 2016",Net Debt to EBITDA FY 2016,Enterprise Value FY 2016,Enterprise Value to Revenue FY 2016,Enterprise Value to EBITDA FY 2016,Enterprise Value to Free Cash Flow FY 2016,"Enterprise Value Growth %, YoY FY 2016","Revenue, Adj FY 2016","Revenue Growth %, YoY FY 2016","Gross Profit, Adj FY 2016",Gross Margin % FY 2016,"EBITDA, Adj FY 2016",EBITDA Margin % FY 2016,"EBITDA Growth %, YoY FY 2016","Net Income, Adj FY 2016",Net Income Margin % FY 2016,"Net Income Growth %, YoY FY 2016","EPS, Adj FY 2016","EPS Growth %, YoY FY 2016",Cash from Operations FY 2016,"Cash from Operations Growth %, YoY FY 2016",Capital Expenditures FY 2016,"Capital Expenditures Growth %, YoY FY 2016",Free Cash Flow FY 2016,"Free Cash Flow Growth %, YoY FY 2016",Return on Common Equity FY 2016,Return on Assets FY 2016,Return on Capital FY 2016,Return on Invested Capital FY 2016,Operating Margin FY 2016,Sustainable Growth Rate FY 2016,Altman's Z-Score FY 2016,Cash Ratio FY 2016,Current Ratio FY 2016,Quick Ratio FY 2016,CFO/CapEx FY 2016,Weighted Average Cost of Cap FY 2016,Sales per Employee FY 2016,WACC Economic Value Added FY 2016,Asset Turnover FY 2016,Total Debt to Total Equity FY 2016,Price to Sales Ratio FY 2016,R & D Expenditure to Net Sales FY 2016,Total Debts to Total Capital FY 2016,Trailing 12M EBIT Margin FY 2016,Interest Expense FY 2016,EBIT to Interest Expense FY 2016,Price Earnings Ratio (P/E) FY 2016,Total Invested Capital FY 2016,Earnings Yield FY 2016,Market Capitalization FY 2017,"Market Capitalization Growth %, YoY FY 2017","S&P 500 Growth %, YoY FY 2017","Relative Performance to S&P 500, YoY FY 2017",- Cash & Equivalents FY 2017,"- Cash & Equivalents Growth %, YoY FY 2017",+ Preferred & Other FY 2017,"+ Preferred & Other Growth %, YoY FY 2017",+ Total Debt FY 2017,"+ Total Debt Growth %, YoY FY 2017",Net Debt to EBITDA FY 2017,Enterprise Value FY 2017,Enterprise Value to Revenue FY 2017,Enterprise Value to EBITDA FY 2017,Enterprise Value to Free Cash Flow FY 2017,"Enterprise Value Growth %, YoY FY 2017","Revenue, Adj FY 2017","Revenue Growth %, YoY FY 2017","Gross Profit, Adj FY 2017",Gross Margin % FY 2017,"EBITDA, Adj FY 2017",EBITDA Margin % FY 2017,"EBITDA Growth %, YoY FY 2017","Net Income, Adj FY 2017",Net Income Margin % FY 2017,"Net Income Growth %, YoY FY 2017","EPS, Adj FY 2017","EPS Growth %, YoY FY 2017",Cash from Operations FY 2017,"Cash from Operations Growth %, YoY FY 2017",Capital Expenditures FY 2017,"Capital Expenditures Growth %, YoY FY 2017",Free Cash Flow FY 2017,"Free Cash Flow Growth %, YoY FY 2017",Return on Common Equity FY 2017,Return on Assets FY 2017,Return on Capital FY 2017,Return on Invested Capital FY 2017,Operating Margin FY 2017,Sustainable Growth Rate FY 2017,Altman's Z-Score FY 2017,Cash Ratio FY 2017,Current Ratio FY 2017,Quick Ratio FY 2017,CFO/CapEx FY 2017,Weighted Average Cost of Cap FY 2017,Sales per Employee FY 2017,WACC Economic Value Added FY 2017,Asset Turnover FY 2017,Total Debt to Total Equity FY 2017,Price to Sales Ratio FY 2017,R & D Expenditure to Net Sales FY 2017,Total Debts to Total Capital FY 2017,Trailing 12M EBIT Margin FY 2017,Interest Expense FY 2017,EBIT to Interest Expense FY 2017,Price Earnings Ratio (P/E) FY 2017,Total Invested Capital FY 2017,Earnings Yield FY 2017
AMZN ,78760.5,9576,0,1939,-3.926478149,71123.5,1.479366433,36.56735219,33.99784895,48077,0.405596,10789,0.224410841,1945,0.040455935,631,0.013124779,1.3644,3903,-1811,2092,0.086314,0.028633,0.078402,0.066862,0.01793,0.086314,5.1993,0.6429,1.1741,0.8155,2.1552,0.120195866,855462.6335,-593.8426341,2.181599546,24.9967771,0.060507103,19.99793729,0.017929571,13.26153846,126.8726729,9778,0.007881918,113894.98,0.446092648,0.1341,0.311992648,11448,0.195488722,0,0,4964,1.560082517,-2.28712522,107410.98,1.758155271,37.8874709,271.9265316,0.5102038,61093,0.270732,15122,0.247524266,2835,0.046404662,0.457583548,-39,-0.000638371,-1.061806656,0.3785,-0.722588684,4180,0.070971048,-3785,1.090005522,395,-0.811185468,-0.004891,-0.001349,-0.001696,-0.000942,0.011065,#VALUE!,5.147,0.6025,1.1207,0.7795,1.1044,0.118833688,691097.2851,-1563.360708,2.112738402,60.59570313,1.860182181,0.074705776,37.73183338,0.011065097,92,7.347826087,662.7252386,13272,0.001508921,183044.61,0.607135012,0.296,0.311135012,12447,0.087264151,0,0,6889,0.387792103,-1.390195098,177486.61,2.383906544,44.39384942,87.38877893,0.652406579,74452,0.218667,20271,0.272269382,3998,0.053699028,0.410229277,274,0.003680223,-8.025641026,0.6144,0.62324967,5475,0.309808612,-3444,-0.09009247,2031,4.141772152,0.03055,0.007536,0.024849,0.029072,0.010006,0.03055,5.8246,0.5416,1.0716,0.7491,1.5897,0.112684411,634714.4075,-1454.791343,2.047803724,70.6854094,2.447845995,0.088177618,41.4126841,0.010006447,141,5.283687943,649.0627579,16788,0.001540683,144312.75,-0.211597927,0.1139,-0.325497927,17416,0.399212662,0,0,16089,1.335462331,-0.269496344,142985.75,1.606798108,29.03853574,73.36364802,-0.194385706,88988,0.19524,26236,0.294826269,4924,0.055333303,0.231615808,-241,-0.00270823,-1.879562044,-0.2825,-1.459798177,6842,0.249680365,-4893,0.420731707,1949,-0.0403742,-0.023527,-0.005092,-0.004808,-0.002442,0.002,#VALUE!,3.8777,0.62,1.1153,0.8198,1.3983,0.091422626,577469.1759,-2668.463816,1.880081129,149.7905223,1.611247584,0.104227536,59.96645546,0.00200027,210,0.847619048,#N/A N/A,26749,-0.000910159,318344.19,1.205932532,-0.0073,1.213232532,19808,0.13734497,0,0,17539,0.090123687,-0.266502232,316075.19,2.953808104,37.12417078,47.51581329,1.210536295,107006,0.202477,35355,0.330402034,8514,0.079565632,0.729082047,596,0.005569781,-3.473029046,1.2568,-5.448849558,12039,0.759573224,-5387,0.100960556,6652,2.413032324,0.049409,0.009996,0.026904,0.029703,0.020868,0.049409,5.7032,0.5845,1.0536,0.7514,2.2348,0.086927317,463630.8492,-1646.354646,1.794619797,131.0445308,2.949747024,0.11718969,56.71830029,0.020867989,459,4.864923747,537.7808791,31030,0.001859493,357687.99,0.123588874,0.0954,0.028188874,25981,0.311641761,0,0,20410,0.163692343,-0.452853195,352116.99,2.589343025,28.62274346,37.19021863,0.114029197,135987,0.270835,47722,0.350930604,12302,0.09046453,0.444914259,2371,0.01743549,2.978187919,4.9107,2.907304265,17272,0.434670654,-7804,0.448672731,9468,0.423331329,0.145153,0.032008,0.075839,0.072541,0.030782,0.145153,5.3536,0.593,1.0448,0.7833,2.2132,0.093112668,398321.6169,-1490.545781,1.835813944,105.8335494,2.613767345,0.118283365,51.41705504,0.030782354,484,8.648760331,152.699876,39478,0.006548794,566023.48,0.582450336,0.1942,0.388250336,30986,0.192640776,0,0,44147,1.163008329,0.844520021,579184.48,3.256296763,37.16532854,89.39411638,0.644863771,177866,0.307963,65932,0.370683548,15584,0.08761652,0.266785888,3033,0.017052163,0.279207086,4.5575,-0.071924573,18434,0.067276517,-11955,0.531906715,6479,-0.315694973,0.12908,0.028252,0.066511,0.058499,0.023085,0.12908,5.0639,0.5353,1.04,0.7627,1.5419,0.10213732,314250.8834,-3471.458906,1.656786766,159.3236854,3.156002834,0.12717439,61.43815409,0.023084794,848,4.841981132,256.6031195,72401,0.003897069
LYB ,18497.8404,1065,54,4032,0.563211845,21518.8404,0.446606488,4.08482164,11.8888621,48183,0.170883,5451,0.113131187,5268,0.109333167,2133,0.044268725,5.0676,2860,-1050,1810,0.192787,0.088842,0.177451,0.175762,0.090011,-0.033474,4.3096,0.2122,2.2788,0.9261,2.7238,0.127888483,3441642.857,935.2857973,1.993793061,37.86982249,0.004067825,27.46781116,0.090011,4.154214559,6.411268362,15886,0.155975377,32839.1219,0.77529491,0.1341,0.64119491,2732,1.565258216,40,-0.259259259,4400,0.091269841,0.294751723,34547.1219,0.761755202,6.104810373,9.269418272,0.605436039,45352,-0.058755,5757,0.126940377,5659,0.124779503,0.074221716,2848,0.062797672,0.335208626,5.2754,0.041005604,4787,0.673776224,-1060,0.00952381,3727,1.059116022,0.262102,0.12104,0.216889,0.192131,0.103105,0.041706,4.6622,0.5361,2.4109,1.2661,4.516,0.143642659,3359407.407,990.0527624,1.927452772,39.35951337,0.721303801,0.003792556,28.24314783,0.103104604,655,7.138931298,10.82187691,17407,0.092405413,44059.6018,0.341680266,0.296,0.045680266,4450,0.628843338,36,-0.1,5835,0.326136364,0.226196309,45480.6018,1.032195583,7.427829789,13.89144832,0.316480196,44062,-0.028444,6122,0.138940584,6123,0.138963279,0.081993285,3857,0.087535745,0.354283708,6.7623,0.281855404,4835,0.010027157,-1561,0.472641509,3274,-0.121545479,0.326629,0.149734,0.241201,0.209596,0.115791,0.23094,4.8034,0.8076,2.6495,1.5024,3.0974,0.107278037,3312932.331,1796.502129,1.71054777,46.62777689,1.031239617,0.003404294,31.8000981,0.115791385,309,16.51132686,11.87173381,20274,0.084233695,38660.5008,-0.122540849,0.1139,-0.236440849,2624,-0.410337079,30,-0.166666667,7045,0.207369323,0.654478164,43111.5008,0.945261814,6.38216148,9.477138008,-0.052090362,45608,0.035087,6669,0.146224347,6755,0.148109981,0.103217377,4162,0.09125592,0.079077003,8.8234,0.304792748,6048,0.250879007,-1499,-0.039718129,4549,0.389431888,0.400346,0.162037,0.262321,0.221338,0.125767,0.265943,5.062,0.4826,2.1418,1.076,4.0347,0.103348163,3481526.718,2369.889912,1.77053126,84.43192713,0.901684354,0.002784599,45.77945286,0.125767409,352,16.29545455,8.997647963,17239,0.111140156,38249.041,-0.010642899,-0.0073,-0.003342899,1988,-0.242378049,24,-0.2,8028,0.139531583,0.84251639,44313.041,1.353689965,6.181202539,10.06656997,0.027870526,32735,-0.282253,7052,0.215426913,7169,0.219001069,0.061287935,4468,0.136489995,0.073522345,9.6,0.088015958,5842,-0.034060847,-1440,-0.039359573,4402,-0.032314794,0.601184,0.190557,0.313269,0.257505,0.187017,0.411676,4.8419,0.4571,2.2509,1.0005,4.0569,0.106726352,2518076.923,3102.174289,1.393631061,122.1174323,1.234412708,0.003115931,54.97877003,0.187016954,310,19.7483871,9.052083333,16867,0.110471807,34659.0943,-0.093857169,0.0954,-0.189257169,2022,0.017102616,25,0.041666667,8981,0.118709517,1.136348792,41643.0943,1.426964133,6.79998274,12.38272206,-0.06025194,29183,-0.108508,5992,0.205325018,6124,0.209848199,-0.145766495,3832,0.131309324,-0.142345568,9.102,-0.051875,5606,-0.040397124,-2243,0.557638889,3363,-0.236029078,0.608351,0.166064,0.274731,0.219084,0.173389,0.387463,4.2994,0.4454,2.1143,1.0436,2.4993,0.088581341,2244846.154,2375.980457,1.263360679,147.8840771,1.231601275,0.003392386,59.65856251,0.173388617,322,15.71428571,9.424277501,17520,0.10610893,43522.5698,0.255733039,0.1942,0.061533039,2830,0.399604352,1,-0.96,8619,-0.040307315,0.872625867,49312.5698,1.430013044,7.433308683,13.47706198,0.184171605,34484,0.181647,6425,0.186318293,6634,0.192379074,0.083278903,4874,0.141340912,0.271920668,10.2349,0.12446715,5206,-0.071352123,-1547,-0.310298707,3659,0.088016652,0.649997,0.196544,0.325816,0.261737,0.158334,0.461987,4.8201,0.5924,2.4572,1.2956,3.3652,0.086944723,2573432.836,2532.003105,1.389139542,96.30167598,1.273267602,0.003073889,49.05799989,0.1583343,491,11.12016293,10.77881954,19537,0.092774538
AXP ,54905.88,24893,0,62994,3.73759074,93006.88,2.881075522,9.123688444,10.84122625,32282,0.075887,—,0,10194,0.315779691,4877,0.151074902,3.7201,9768,-1189,8579,0.278495,0.032897,0.058803,0.071211,0.232161,0.22925,—,—,—,—,8.2153,0.063891834,516512,1281.91624,0.215194683,335.1814409,#VALUE!,77.02107889,#VALUE!,#N/A N/A,12.67987574,80805,0.078865126,63515.4,0.156805064,0.1341,0.022705064,22250,-0.106174427,0,0,62287,-0.011223291,4.141187422,103552.4,3.065403629,10.71083988,17.17571737,0.1133843,33781,0.046435,—,0,9668,0.286196383,-0.05159898,4433,0.131227613,-0.091039574,4.1775,0.122953684,7082,-0.274979525,-1053,-0.114381833,6029,-0.29723744,0.235297,0.029249,0.055007,0.081157,0.204437,0.187102,—,—,—,—,6.7255,0.063739226,531984.252,1649.080147,0.220447211,329.8051467,1.931257216,#VALUE!,76.73364296,#VALUE!,#N/A N/A,#N/A N/A,13.75953419,80044,0.072676879,96536.72,0.519894703,0.296,0.223894703,19486,-0.124224719,0,0,60351,-0.031081927,3.760813547,137401.72,3.933405473,12.64510583,18.22062326,0.326881077,34932,0.034072,—,0,10866,0.311061491,0.123913943,5312,0.152066873,0.198285585,4.9266,0.179317774,8547,0.206862468,-1006,-0.044634378,7541,0.250787859,0.276796,0.034967,0.066563,0.087905,0.239219,0.226408,—,—,—,—,8.496,0.073004046,556242.0382,6153.489927,0.227930118,309.5558063,2.81031318,#VALUE!,75.58330307,#VALUE!,#N/A N/A,#N/A N/A,18.41634457,83564,0.054299592,95179.92,-0.014054756,0.1139,-0.127954756,22288,0.143795546,0,0,61435,0.017961591,3.343040137,134326.92,3.742218136,11.47112895,13.71382542,-0.022378177,35895,0.027568,—,0,11710,0.32622928,0.077673477,5839,0.162668895,0.099209337,5.1099,0.037206187,10990,0.285831286,-1195,0.187872763,9795,0.29889935,0.290722,0.037667,0.072675,0.093897,0.262987,0.238194,—,—,—,—,9.1967,0.067350202,664722.2222,1753.478721,0.229744174,297.1750593,2.708644658,#VALUE!,74.82218541,#VALUE!,#N/A N/A,#N/A N/A,18.20794594,85323,0.054921077,67393.95,-0.291931008,-0.0073,-0.284631008,22762,0.02126705,0,0,52873,-0.13936681,2.839588834,97504.95,2.831071978,9.195110336,10.51833333,-0.274122045,34441,-0.040507,—,0,10604,0.307888853,-0.094449189,5063,0.147005023,-0.132899469,5.3753,0.051938394,10611,-0.034485896,-1341,0.122175732,9270,-0.053598775,0.244909,0.03224,0.066339,0.088258,0.241879,0.190345,—,—,—,—,7.9128,0.061225126,628485.4015,2590.502206,0.215063365,255.7587191,2.017376092,#VALUE!,71.89106138,#VALUE!,#N/A N/A,#N/A N/A,12.9388753,76725,0.07728647,66968.32,-0.006315552,0.0954,-0.101715552,25208,0.107459801,0,0,52571,-0.0057118,2.511519045,94331.32,2.788969636,8.658221202,13.63957779,-0.032548399,33823,-0.017944,—,0,10895,0.322118085,0.027442475,5285,0.15625462,0.043847521,5.127,-0.046192771,8291,-0.218641033,-1375,0.025354213,6916,-0.253937433,0.256715,0.033792,0.07377,0.097002,0.252063,0.201486,—,—,—,—,6.0298,0.058962694,599698.5816,3024.405775,0.211342896,256.4313936,2.043480472,#VALUE!,71.94410992,#VALUE!,#N/A N/A,#N/A N/A,14.44898142,76550,0.069209031,85307.29,0.273845454,0.1942,0.079645454,32927,0.306212314,0,0,59082,0.123851553,2.411265788,111462.29,3.132459039,10.27586337,8.93270476,0.181604265,35583,0.052036,—,0,10847,0.304836579,-0.004405691,2634,0.074024113,-0.501608325,6.0183,0.173844353,13540,0.633096128,-1062,-0.227636364,12478,0.804222094,0.136026,0.016092,0.036388,0.06995,0.221505,0.074933,—,—,—,—,12.7495,0.062267321,646963.6364,-228.4422212,0.209279757,324.1454984,2.464399573,#VALUE!,76.42318488,#VALUE!,#N/A N/A,#N/A N/A,16.50147194,80563,0.060600655
